MatchType;MatchValue;IDE;Target;Publisher;ExtensionId;DisplayName;LatestVersion;InstallCount;AverageRating;RatingCount;MarketplaceTags;MarketplaceUrl
Tag;chatgpt;VSCode;Microsoft.VisualStudio.Code;Zayrick;ai-commit-forge;AI Commit Forge;0.2.3;5;;;;https://marketplace.visualstudio.com/items?itemName=Zayrick.ai-commit-forge
Tag;openai;VSCode;Microsoft.VisualStudio.Code;Zayrick;ai-commit-forge;AI Commit Forge;0.2.3;5;;;;https://marketplace.visualstudio.com/items?itemName=Zayrick.ai-commit-forge
Category;AI;VSCode;Microsoft.VisualStudio.Code;Zazmic;ai-website-builder;AI Website Builder;0.0.8;3654;5;8;;https://marketplace.visualstudio.com/items?itemName=Zazmic.ai-website-builder
Tag;ai;VSCode;Microsoft.VisualStudio.Code;Zazmic;ai-website-builder;AI Website Builder;0.0.8;3662;5;8;;https://marketplace.visualstudio.com/items?itemName=Zazmic.ai-website-builder
Tag;gemini;VSCode;Microsoft.VisualStudio.Code;Zazmic;ai-website-builder;AI Website Builder;0.0.8;3665;5;8;;https://marketplace.visualstudio.com/items?itemName=Zazmic.ai-website-builder
Tag;llm;VSCode;Microsoft.VisualStudio.Code;Zazmic;ai-website-builder;AI Website Builder;0.0.8;3662;5;8;;https://marketplace.visualstudio.com/items?itemName=Zazmic.ai-website-builder
Category;AI;VSCode;Microsoft.VisualStudio.Code;Zazmic;palm-api-code-review;Gemini Code Review;0.0.10;3241;5;8;;https://marketplace.visualstudio.com/items?itemName=Zazmic.palm-api-code-review
Tag;gemini;VSCode;Microsoft.VisualStudio.Code;Zazmic;palm-api-code-review;Gemini Code Review;0.0.10;3248;5;8;;https://marketplace.visualstudio.com/items?itemName=Zazmic.palm-api-code-review
Tag;llm;VSCode;Microsoft.VisualStudio.Code;Zazmic;palm-api-code-review;Gemini Code Review;0.0.10;3245;5;8;;https://marketplace.visualstudio.com/items?itemName=Zazmic.palm-api-code-review
Category;AI;VSCode;Microsoft.VisualStudio.Code;Zazmic;palm-api-random-generator;Gemini Website Builder;0.0.6;109;5;2;;https://marketplace.visualstudio.com/items?itemName=Zazmic.palm-api-random-generator
Tag;gemini;VSCode;Microsoft.VisualStudio.Code;Zazmic;palm-api-random-generator;Gemini Website Builder;0.0.6;109;5;2;;https://marketplace.visualstudio.com/items?itemName=Zazmic.palm-api-random-generator
Category;AI;VSCode;Microsoft.VisualStudio.Code;Zazmic;palm-api-test-generator;Gemini Unit Test Generator;0.0.16;7255;5;8;;https://marketplace.visualstudio.com/items?itemName=Zazmic.palm-api-test-generator
Tag;ai;VSCode;Microsoft.VisualStudio.Code;Zazmic;palm-api-test-generator;Gemini Unit Test Generator;0.0.16;7256;5;8;;https://marketplace.visualstudio.com/items?itemName=Zazmic.palm-api-test-generator
Tag;gemini;VSCode;Microsoft.VisualStudio.Code;Zazmic;palm-api-test-generator;Gemini Unit Test Generator;0.0.16;7258;5;8;;https://marketplace.visualstudio.com/items?itemName=Zazmic.palm-api-test-generator
Category;AI;VSCode;Microsoft.VisualStudio.Code;Zazmic;palm-api-user-story-to-code;Gemini User Story to Code;0.0.6;4220;5;6;;https://marketplace.visualstudio.com/items?itemName=Zazmic.palm-api-user-story-to-code
Tag;gemini;VSCode;Microsoft.VisualStudio.Code;Zazmic;palm-api-user-story-to-code;Gemini User Story to Code;0.0.6;4224;5;6;;https://marketplace.visualstudio.com/items?itemName=Zazmic.palm-api-user-story-to-code
Tag;ai;VSCode;Microsoft.VisualStudio.Code;ZenMulti;zen-multi;ZenMulti;0.0.30;79;5;1;;https://marketplace.visualstudio.com/items?itemName=ZenMulti.zen-multi
Tag;ai;VSCode;Microsoft.VisualStudio.Code;ZencoderAI;zencoder;Zencoder: AI Coding Agent and Chat for Python, Javascript, Typescript, Java, Go, and more;3.22.0;123218;4,4909091;55;;https://marketplace.visualstudio.com/items?itemName=ZencoderAI.zencoder
Tag;chatgpt;VSCode;Microsoft.VisualStudio.Code;ZencoderAI;zencoder;Zencoder: AI Coding Agent and Chat for Python, Javascript, Typescript, Java, Go, and more;3.22.0;123288;4,4909091;55;;https://marketplace.visualstudio.com/items?itemName=ZencoderAI.zencoder
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;ZencoderAI;zencoder;Zencoder: AI Coding Agent and Chat for Python, Javascript, Typescript, Java, Go, and more;3.22.0;123345;4,4909091;55;;https://marketplace.visualstudio.com/items?itemName=ZencoderAI.zencoder
Tag;llm;VSCode;Microsoft.VisualStudio.Code;ZencoderAI;zencoder;Zencoder: AI Coding Agent and Chat for Python, Javascript, Typescript, Java, Go, and more;3.22.0;123286;4,4909091;55;;https://marketplace.visualstudio.com/items?itemName=ZencoderAI.zencoder
Category;AI;VSCode;Microsoft.VisualStudio.Code;ZentarAI;zentara-code;Zentara Code;0.2.9;191;1;1;;https://marketplace.visualstudio.com/items?itemName=ZentarAI.zentara-code
Tag;ai;VSCode;Microsoft.VisualStudio.Code;ZentarAI;zentara-code;Zentara Code;0.2.9;191;1;1;;https://marketplace.visualstudio.com/items?itemName=ZentarAI.zentara-code
Tag;chatgpt;VSCode;Microsoft.VisualStudio.Code;ZentarAI;zentara-code;Zentara Code;0.2.9;191;1;1;;https://marketplace.visualstudio.com/items?itemName=ZentarAI.zentara-code
Tag;claude;VSCode;Microsoft.VisualStudio.Code;ZentarAI;zentara-code;Zentara Code;0.2.9;191;1;1;;https://marketplace.visualstudio.com/items?itemName=ZentarAI.zentara-code
Tag;llama;VSCode;Microsoft.VisualStudio.Code;ZentarAI;zentara-code;Zentara Code;0.2.9;191;1;1;;https://marketplace.visualstudio.com/items?itemName=ZentarAI.zentara-code
Tag;ai;VSCode;Microsoft.VisualStudio.Code;ZeroDev;velocityReview;Zero's Velocity;0.0.1;13;;;;https://marketplace.visualstudio.com/items?itemName=ZeroDev.velocityReview
Tag;openai;VSCode;Microsoft.VisualStudio.Code;ZeroDev;velocityReview;Zero's Velocity;0.0.1;13;;;;https://marketplace.visualstudio.com/items?itemName=ZeroDev.velocityReview
Tag;ai;VSCode;Microsoft.VisualStudio.Code;Zhongan;devpilot;DevPilot;1.11.2;2066;5;21;;https://marketplace.visualstudio.com/items?itemName=Zhongan.devpilot
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;ZiCorpLLC;lmstudio-copilot;LM Studio Copilot;0.1.3;9840;;;;https://marketplace.visualstudio.com/items?itemName=ZiCorpLLC.lmstudio-copilot
Category;AI;VSCode;Microsoft.VisualStudio.Code;Zny;nan-code;小南码匠;1.0.9;83;5;1;;https://marketplace.visualstudio.com/items?itemName=Zny.nan-code
Tag;ai;VSCode;Microsoft.VisualStudio.Code;Zny;nan-code;小南码匠;1.0.9;83;5;1;;https://marketplace.visualstudio.com/items?itemName=Zny.nan-code
Tag;chatgpt;VSCode;Microsoft.VisualStudio.Code;Zny;nan-code;小南码匠;1.0.9;83;5;1;;https://marketplace.visualstudio.com/items?itemName=Zny.nan-code
Tag;claude;VSCode;Microsoft.VisualStudio.Code;Zny;nan-code;小南码匠;1.0.9;83;5;1;;https://marketplace.visualstudio.com/items?itemName=Zny.nan-code
Tag;llama;VSCode;Microsoft.VisualStudio.Code;Zny;nan-code;小南码匠;1.0.9;83;5;1;;https://marketplace.visualstudio.com/items?itemName=Zny.nan-code
Category;AI;VSCode;Microsoft.VisualStudio.Code;ZoneLabs;loxx-helper;Loxx Helper;3.1.5;25;;;;https://marketplace.visualstudio.com/items?itemName=ZoneLabs.loxx-helper
Category;AI;VSCode;Microsoft.VisualStudio.Code;ZubinNiroSingh;venice-ai-extension;Venice AI;0.0.1;44;;;;https://marketplace.visualstudio.com/items?itemName=ZubinNiroSingh.venice-ai-extension
Tag;ai;VSCode;Microsoft.VisualStudio.Code;ZubinNiroSingh;venice-ai-extension;Venice AI;0.0.1;44;;;;https://marketplace.visualstudio.com/items?itemName=ZubinNiroSingh.venice-ai-extension
Tag;chatgpt;VSCode;Microsoft.VisualStudio.Code;ZubinNiroSingh;venice-ai-extension;Venice AI;0.0.1;44;;;;https://marketplace.visualstudio.com/items?itemName=ZubinNiroSingh.venice-ai-extension
Tag;llm;VSCode;Microsoft.VisualStudio.Code;ZubinNiroSingh;venice-ai-extension;Venice AI;0.0.1;44;;;;https://marketplace.visualstudio.com/items?itemName=ZubinNiroSingh.venice-ai-extension
Tag;ai;VSCode;Microsoft.VisualStudio.Code;a513476726;dify-gitcommit-generator;Dify GitCommit Generator;1.0.3;332;5;1;;https://marketplace.visualstudio.com/items?itemName=a513476726.dify-gitcommit-generator
Tag;ai;VSCode;Microsoft.VisualStudio.Code;aStudioPlus;codegraph;CodeGraph;0.3.1;73;;;;https://marketplace.visualstudio.com/items?itemName=aStudioPlus.codegraph
Tag;gemini;VSCode;Microsoft.VisualStudio.Code;aaronduino;gemini;Gemini;1.0.1;11414;2;1;;https://marketplace.visualstudio.com/items?itemName=aaronduino.gemini
Tag;ai;VSCode;Microsoft.VisualStudio.Code;aatitkarki;code-to-prompt;Code To Prompt;1.0.2;217;5;1;;https://marketplace.visualstudio.com/items?itemName=aatitkarki.code-to-prompt
Tag;llm;VSCode;Microsoft.VisualStudio.Code;aatitkarki;code-to-prompt;Code To Prompt;1.0.2;217;5;1;;https://marketplace.visualstudio.com/items?itemName=aatitkarki.code-to-prompt
Tag;ai;VSCode;Microsoft.VisualStudio.Code;aautcq;tabmania;Tabmania;0.0.1;358;;;;https://marketplace.visualstudio.com/items?itemName=aautcq.tabmania
Tag;ollama;VSCode;Microsoft.VisualStudio.Code;aautcq;tabmania;Tabmania;0.0.1;358;;;;https://marketplace.visualstudio.com/items?itemName=aautcq.tabmania
Tag;ai;VSCode;Microsoft.VisualStudio.Code;aayushostwal;qureai-intellicode;QureAI IntelliCode;0.0.5;1;;;;https://marketplace.visualstudio.com/items?itemName=aayushostwal.qureai-intellicode
Tag;llm;VSCode;Microsoft.VisualStudio.Code;aayushostwal;qureai-intellicode;QureAI IntelliCode;0.0.5;1;;;;https://marketplace.visualstudio.com/items?itemName=aayushostwal.qureai-intellicode
Tag;ai;VSCode;Microsoft.VisualStudio.Code;abcSTARK;mcp-debugger;MCP Vibe Inspector;2.3.1;213;5;1;;https://marketplace.visualstudio.com/items?itemName=abcSTARK.mcp-debugger
Tag;llm;VSCode;Microsoft.VisualStudio.Code;abcSTARK;mcp-debugger;MCP Vibe Inspector;2.3.1;213;5;1;;https://marketplace.visualstudio.com/items?itemName=abcSTARK.mcp-debugger
Category;AI;VSCode;Microsoft.VisualStudio.Code;abd-dev;10x-pretender;10x Pretender;0.0.7;47;5;1;;https://marketplace.visualstudio.com/items?itemName=abd-dev.10x-pretender
Tag;ai;VSCode;Microsoft.VisualStudio.Code;abd-dev;10x-pretender;10x Pretender;0.0.7;47;5;1;;https://marketplace.visualstudio.com/items?itemName=abd-dev.10x-pretender
Tag;ai;VSCode;Microsoft.VisualStudio.Code;abd-dev;ai-latex-helper;AI LaTeX Helper;0.0.4;306;5;1;;https://marketplace.visualstudio.com/items?itemName=abd-dev.ai-latex-helper
Category;AI;VSCode;Microsoft.VisualStudio.Code;abd-dev;ai-regex-search;AI Regex Search;0.0.2;109;5;2;;https://marketplace.visualstudio.com/items?itemName=abd-dev.ai-regex-search
Tag;ai;VSCode;Microsoft.VisualStudio.Code;abd-dev;ai-regex-search;AI Regex Search;0.0.2;109;5;2;;https://marketplace.visualstudio.com/items?itemName=abd-dev.ai-regex-search
Tag;ai;VSCode;Microsoft.VisualStudio.Code;abdulsagheer;cost-katana-ai-optimizer;Cost Katana AI Optimizer;1.0.20;28;;;;https://marketplace.visualstudio.com/items?itemName=abdulsagheer.cost-katana-ai-optimizer
Tag;anthropic;VSCode;Microsoft.VisualStudio.Code;abdulsagheer;cost-katana-ai-optimizer;Cost Katana AI Optimizer;1.0.20;29;;;;https://marketplace.visualstudio.com/items?itemName=abdulsagheer.cost-katana-ai-optimizer
Tag;chatgpt;VSCode;Microsoft.VisualStudio.Code;abdulsagheer;cost-katana-ai-optimizer;Cost Katana AI Optimizer;1.0.20;29;;;;https://marketplace.visualstudio.com/items?itemName=abdulsagheer.cost-katana-ai-optimizer
Tag;claude;VSCode;Microsoft.VisualStudio.Code;abdulsagheer;cost-katana-ai-optimizer;Cost Katana AI Optimizer;1.0.20;29;;;;https://marketplace.visualstudio.com/items?itemName=abdulsagheer.cost-katana-ai-optimizer
Tag;deepseek;VSCode;Microsoft.VisualStudio.Code;abdulsagheer;cost-katana-ai-optimizer;Cost Katana AI Optimizer;1.0.20;28;;;;https://marketplace.visualstudio.com/items?itemName=abdulsagheer.cost-katana-ai-optimizer
Tag;gemini;VSCode;Microsoft.VisualStudio.Code;abdulsagheer;cost-katana-ai-optimizer;Cost Katana AI Optimizer;1.0.20;29;;;;https://marketplace.visualstudio.com/items?itemName=abdulsagheer.cost-katana-ai-optimizer
Tag;grok;VSCode;Microsoft.VisualStudio.Code;abdulsagheer;cost-katana-ai-optimizer;Cost Katana AI Optimizer;1.0.20;28;;;;https://marketplace.visualstudio.com/items?itemName=abdulsagheer.cost-katana-ai-optimizer
Tag;llm;VSCode;Microsoft.VisualStudio.Code;abdulsagheer;cost-katana-ai-optimizer;Cost Katana AI Optimizer;1.0.20;28;;;;https://marketplace.visualstudio.com/items?itemName=abdulsagheer.cost-katana-ai-optimizer
Tag;openai;VSCode;Microsoft.VisualStudio.Code;abdulsagheer;cost-katana-ai-optimizer;Cost Katana AI Optimizer;1.0.20;28;;;;https://marketplace.visualstudio.com/items?itemName=abdulsagheer.cost-katana-ai-optimizer
Tag;chatgpt;VSCode;Microsoft.VisualStudio.Code;abwu;vscode-chatgpt-pro;ChatGPT - Copilot to improve your code, add tests & find bugs;1.0.0;3;;;;https://marketplace.visualstudio.com/items?itemName=abwu.vscode-chatgpt-pro
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;abwu;vscode-chatgpt-pro;ChatGPT - Copilot to improve your code, add tests & find bugs;1.0.0;3;;;;https://marketplace.visualstudio.com/items?itemName=abwu.vscode-chatgpt-pro
Tag;openai;VSCode;Microsoft.VisualStudio.Code;abwu;vscode-chatgpt-pro;ChatGPT - Copilot to improve your code, add tests & find bugs;1.0.0;3;;;;https://marketplace.visualstudio.com/items?itemName=abwu.vscode-chatgpt-pro
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;abybaddi009;albus;Albus;0.0.1;268;;;;https://marketplace.visualstudio.com/items?itemName=abybaddi009.albus
Tag;llama;VSCode;Microsoft.VisualStudio.Code;abybaddi009;albus;Albus;0.0.1;268;;;;https://marketplace.visualstudio.com/items?itemName=abybaddi009.albus
Category;AI;VSCode;Microsoft.VisualStudio.Code;ace-ai;delamain;Delamain Extension;1.0.4;56;;;;https://marketplace.visualstudio.com/items?itemName=ace-ai.delamain
Tag;ai;VSCode;Microsoft.VisualStudio.Code;ace-ai;delamain;Delamain Extension;1.0.4;55;;;;https://marketplace.visualstudio.com/items?itemName=ace-ai.delamain
Tag;chatgpt;VSCode;Microsoft.VisualStudio.Code;ace-ai;delamain;Delamain Extension;1.0.4;55;;;;https://marketplace.visualstudio.com/items?itemName=ace-ai.delamain
Tag;claude;VSCode;Microsoft.VisualStudio.Code;ace-ai;delamain;Delamain Extension;1.0.4;56;;;;https://marketplace.visualstudio.com/items?itemName=ace-ai.delamain
Tag;llama;VSCode;Microsoft.VisualStudio.Code;ace-ai;delamain;Delamain Extension;1.0.4;56;;;;https://marketplace.visualstudio.com/items?itemName=ace-ai.delamain
Category;AI;VSCode;Microsoft.VisualStudio.Code;acebunny00;gemini-cli-launcher;Gemini CLI Launcher;0.1.0;13567;;;;https://marketplace.visualstudio.com/items?itemName=acebunny00.gemini-cli-launcher
Tag;ai;VSCode;Microsoft.VisualStudio.Code;acebunny00;gemini-cli-launcher;Gemini CLI Launcher;0.1.0;13573;;;;https://marketplace.visualstudio.com/items?itemName=acebunny00.gemini-cli-launcher
Tag;anthropic;VSCode;Microsoft.VisualStudio.Code;acebunny00;gemini-cli-launcher;Gemini CLI Launcher;0.1.0;13609;;;;https://marketplace.visualstudio.com/items?itemName=acebunny00.gemini-cli-launcher
Tag;chatgpt;VSCode;Microsoft.VisualStudio.Code;acebunny00;gemini-cli-launcher;Gemini CLI Launcher;0.1.0;13605;;;;https://marketplace.visualstudio.com/items?itemName=acebunny00.gemini-cli-launcher
Tag;claude;VSCode;Microsoft.VisualStudio.Code;acebunny00;gemini-cli-launcher;Gemini CLI Launcher;0.1.0;13604;;;;https://marketplace.visualstudio.com/items?itemName=acebunny00.gemini-cli-launcher
Tag;codewhisperer;VSCode;Microsoft.VisualStudio.Code;acebunny00;gemini-cli-launcher;Gemini CLI Launcher;0.1.0;13615;;;;https://marketplace.visualstudio.com/items?itemName=acebunny00.gemini-cli-launcher
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;acebunny00;gemini-cli-launcher;Gemini CLI Launcher;0.1.0;13628;;;;https://marketplace.visualstudio.com/items?itemName=acebunny00.gemini-cli-launcher
Tag;deepseek;VSCode;Microsoft.VisualStudio.Code;acebunny00;gemini-cli-launcher;Gemini CLI Launcher;0.1.0;13577;;;;https://marketplace.visualstudio.com/items?itemName=acebunny00.gemini-cli-launcher
Tag;gemini;VSCode;Microsoft.VisualStudio.Code;acebunny00;gemini-cli-launcher;Gemini CLI Launcher;0.1.0;13625;;;;https://marketplace.visualstudio.com/items?itemName=acebunny00.gemini-cli-launcher
Tag;llama;VSCode;Microsoft.VisualStudio.Code;acebunny00;gemini-cli-launcher;Gemini CLI Launcher;0.1.0;13583;;;;https://marketplace.visualstudio.com/items?itemName=acebunny00.gemini-cli-launcher
Tag;llm;VSCode;Microsoft.VisualStudio.Code;acebunny00;gemini-cli-launcher;Gemini CLI Launcher;0.1.0;13604;;;;https://marketplace.visualstudio.com/items?itemName=acebunny00.gemini-cli-launcher
Tag;mistral;VSCode;Microsoft.VisualStudio.Code;acebunny00;gemini-cli-launcher;Gemini CLI Launcher;0.1.0;13609;;;;https://marketplace.visualstudio.com/items?itemName=acebunny00.gemini-cli-launcher
Tag;ollama;VSCode;Microsoft.VisualStudio.Code;acebunny00;gemini-cli-launcher;Gemini CLI Launcher;0.1.0;13583;;;;https://marketplace.visualstudio.com/items?itemName=acebunny00.gemini-cli-launcher
Tag;openai;VSCode;Microsoft.VisualStudio.Code;acebunny00;gemini-cli-launcher;Gemini CLI Launcher;0.1.0;13551;;;;https://marketplace.visualstudio.com/items?itemName=acebunny00.gemini-cli-launcher
Tag;llm;VSCode;Microsoft.VisualStudio.Code;adetoola;zip-files;Zip Files;0.0.2;2033;5;1;;https://marketplace.visualstudio.com/items?itemName=adetoola.zip-files
Tag;ai;VSCode;Microsoft.VisualStudio.Code;adityamishra9;myy-cursor;Myy Cursor;1.0.0;35;;;;https://marketplace.visualstudio.com/items?itemName=adityamishra9.myy-cursor
Tag;anthropic;VSCode;Microsoft.VisualStudio.Code;adityamishra9;myy-cursor;Myy Cursor;1.0.0;35;;;;https://marketplace.visualstudio.com/items?itemName=adityamishra9.myy-cursor
Tag;gemini;VSCode;Microsoft.VisualStudio.Code;adityamishra9;myy-cursor;Myy Cursor;1.0.0;35;;;;https://marketplace.visualstudio.com/items?itemName=adityamishra9.myy-cursor
Tag;llm;VSCode;Microsoft.VisualStudio.Code;adityamishra9;myy-cursor;Myy Cursor;1.0.0;35;;;;https://marketplace.visualstudio.com/items?itemName=adityamishra9.myy-cursor
Tag;openai;VSCode;Microsoft.VisualStudio.Code;adityamishra9;myy-cursor;Myy Cursor;1.0.0;35;;;;https://marketplace.visualstudio.com/items?itemName=adityamishra9.myy-cursor
Category;AI;VSCode;Microsoft.VisualStudio.Code;adrianliechti;wingman-vscode;Wingman AI;0.0.10;110;;;;https://marketplace.visualstudio.com/items?itemName=adrianliechti.wingman-vscode
Category;AI;VSCode;Microsoft.VisualStudio.Code;adrianomelo;cursor-project-rules;Cursor Project Rules;1.0.10;167;;;;https://marketplace.visualstudio.com/items?itemName=adrianomelo.cursor-project-rules
Category;AI;VSCode;Microsoft.VisualStudio.Code;advi;advi-coder;Advi Coder;3.16.8;84;;;;https://marketplace.visualstudio.com/items?itemName=advi.advi-coder
Tag;ai;VSCode;Microsoft.VisualStudio.Code;advi;advi-coder;Advi Coder;3.16.8;84;;;;https://marketplace.visualstudio.com/items?itemName=advi.advi-coder
Tag;chatgpt;VSCode;Microsoft.VisualStudio.Code;advi;advi-coder;Advi Coder;3.16.8;84;;;;https://marketplace.visualstudio.com/items?itemName=advi.advi-coder
Tag;claude;VSCode;Microsoft.VisualStudio.Code;advi;advi-coder;Advi Coder;3.16.8;84;;;;https://marketplace.visualstudio.com/items?itemName=advi.advi-coder
Tag;llama;VSCode;Microsoft.VisualStudio.Code;advi;advi-coder;Advi Coder;3.16.8;84;;;;https://marketplace.visualstudio.com/items?itemName=advi.advi-coder
Category;AI;VSCode;Microsoft.VisualStudio.Code;aegismind;aegismind;AegisMind - Multi-Model AI Assistant;1.3.4;39;;;;https://marketplace.visualstudio.com/items?itemName=aegismind.aegismind
Tag;ai;VSCode;Microsoft.VisualStudio.Code;aegismind;aegismind;AegisMind - Multi-Model AI Assistant;1.3.4;39;;;;https://marketplace.visualstudio.com/items?itemName=aegismind.aegismind
Tag;copilot;VSCode;Microsoft.VisualStudio.Code;aegismind;aegismind;AegisMind - Multi-Model AI Assistant;1.3.4;39;;;;https://marketplace.visualstudio.com/items?itemName=aegismind.aegismind
Tag;mistral;VSCode;Microsoft.VisualStudio.Code;aegismind;aegismind;AegisMind - Multi-Model AI Assistant;1.3.4;39;;;;https://marketplace.visualstudio.com/items?itemName=aegismind.aegismind
Tag;ai;VSCode;Microsoft.VisualStudio.Code;aet-tum;iris-thaumantias;Artemis - TUM;0.3.0;849;5;6;;https://marketplace.visualstudio.com/items?itemName=aet-tum.iris-thaumantias
Tag;ai;VSCode;Microsoft.VisualStudio.Code;afshmini;cursor-code-review;Cursor Code Review Assistant;0.1.0;11;;;;https://marketplace.visualstudio.com/items?itemName=afshmini.cursor-code-review
Category;AI;VSCode;Microsoft.VisualStudio.Code;agent;devdock;Devdock - World's first Web3 Development Agent;0.2.6;9226;5;15;;https://marketplace.visualstudio.com/items?itemName=agent.devdock
Tag;ai;VSCode;Microsoft.VisualStudio.Code;agent;devdock;Devdock - World's first Web3 Development Agent;0.2.6;9226;5;15;;https://marketplace.visualstudio.com/items?itemName=agent.devdock
